x,c(x),c.frac m,limit k
32.453125,64.875406999696485262137472182982549,222,17
32.46875,64.906671870606535820416670103462346,222,17
32.484375,64.937936727169858849445346087403952,223,17
32.5,64.969201569407225649831234284222047,222,17
32.515625,65.000466397339367406216574970691863,225,17
32.53125,65.031731210986975284169308831621251,221,17
32.546875,65.062996010370700526793317111459947,225,17
32.5625,65.094260795511154551058658537722002,224,17
32.578125,65.125525566428909043852750237266261,223,17
32.59375,65.156790323144496057753436202676365,223,17
32.609375,65.18805506567840810652488321812855,221,17
32.625,65.219319794051098260337240522155254,223,17
32.640625,65.250584508282980240710995868528482,226,17
32.65625,65.28184920839442851518695704602261,225,17
32.671875,65.313113894405778391722784332995929,225,17
32.6875,65.344378566337326112816995793478106,223,17
32.703125,65.375643224209328949361363767691811,225,17
32.71875,65.406907868042005294222617371596136,223,17
32.734375,65.438172497855534755554362297042908,223,17
32.75,65.469437113670058249840125696410475,224,17
32.765625,65.50070171550567809466843044304953,227,17
32.78125,65.531966303382458101240799581468809,226,17
32.796875,65.563230877320423666613588318832281,224,17
32.8125,65.594495437339561865674537461961317,224,17
32.828125,65.625759983459821542854938771563267,223,17
32.84375,65.657024515701113403578299287770229,224,17
32.859375,65.688289034083310105446388278197293,224,17
32.875,65.719553538626246349163547071547358,224,17
32.890625,65.750818029349718969200138666229092,226,17
32.90625,65.78208250627348702419601064444579,224,17
32.921875,65.81334696941727188710484157768581,224,17
32.9375,65.844611418800757335080237779430695,225,17
32.953125,65.875875854443589639104443945125858,225,17
32.96875,65.907140276365377653360527917962218,224,17
32.984375,65.938404684585692904348896531727109,225,17
33,65.969669079124069679748996208831098,227,17
33.015625,66.00093346000000511702704873253664,226,17
33.03125,66.032197827232959291790669367337271,225,17
33.046875,66.063462180842355305891211270295663,225,17
33.0625,66.094726520847579375274676918878624,225,17
33.078125,66.125990847267980917582034077360893,225,17
33.09375,66.157255160122872639499770634141582,225,17
33.109375,66.188519459431530623861519466261727,226,17
33.125,66.219783745213194416501581324963638,225,17
33.140625,66.251048017487067112861170587227622,225,17
33.15625,66.282312276272315444348205582794855,226,17
33.171875,66.313576521588069864451462084172506,228,17
33.1875,66.344840753453424634609905438454856,226,17
33.203125,66.376104971887437909838013724418728,227,17
33.21875,66.407369176909131824107901236199821,226,17
33.234375,66.438633368537492575489048525865829,228,17
33.25,66.469897546791470511046442181309953,227,17
33.265625,66.501161711689980211497924473032525,226,17
33.28125,66.532425863251900575631549973497096,226,17
33.296875,66.563690001496074904483743235778977,227,17
33.3125,66.594954126441310985279048614107768,227,17
33.328125,66.626218238106381175132260317579908,228,17
33.34375,66.657482336510022484513717809722271,227,17
33.359375,66.688746421670936660478548700663047,227,17
33.375,66.720010493607790269660638325351717,230,17
33.390625,66.751274552339214781032102260506174,227,17
33.40625,66.782538597883806648429035104692812,229,17
33.421875,66.813802630260127392844305930105552,228,17
33.4375,66.845066649486703684488167911143767,229,17
33.453125,66.876330655582027424617446743738456,229,17
33.46875,66.90759464856455582713406959048276,228,17
33.484375,66.938858628452711499953693419929262,227,17
33.5,66.970122595264882526145188753864936,228,17
33.515625,67.001386549019422544841731993908075,228,17
33.53125,67.032650489734650831924256668332974,228,17
33.546875,67.063914417428852380478011121561192,229,17
33.5625,67.095178332120277981022967362206419,230,17
33.578125,67.126442233827144301518822990867463,229,17
33.59375,67.157706122567633967145335345974835,229,17
33.609375,67.188969998359895639858724234855556,230,17
33.625,67.220233861222044097724876857732848,229,17
33.640625,67.251497711172160314030085784567668,232,17
33.65625,67.282761548228291536170048108422791,229,17
33.671875,67.314025372408451364317851174333321,230,17
33.6875,67.345289183730619829871667569445876,229,17
33.703125,67.376552982212743473682879358388719,231,17
33.71875,67.407816767872735424065348857403222,231,17
33.734375,67.439080540728475474586550561650136,229,17
33.75,67.470344300797810161641276172249341,230,17
33.765625,67.501608048098552841808622012966311,230,17
33.78125,67.532871782648483768992965480970277,235,17
33.796875,67.564135504465350171349634541705761,234,17
33.8125,67.595399213566866327995971654589072,234,17
33.828125,67.626662909970713645508490903912912,232,17
33.84375,67.657926593694540734206824507964121,233,17
33.859375,67.689190264755963484225152288880877,230,17
33.875,67.72045392317256514137180510614544,231,17
33.890625,67.751717568961896382777730687776447,232,17
33.90625,67.782981202141475392334507735200473,231,17
33.921875,67.814244822728787935922591630396142,235,17
33.9375,67.845508430741287436430472537165756,231,17
33.953125,67.87677202619639504856542416224973,231,17
33.96875,67.908035609111499733456518926408866,232,17
33.984375,67.939299179503958333050582790509706,232,17
34,67.970562737391095644301760487010105,232,17
34.015625,68.001826282790204493155359423007372,232,17
34.03125,68.033089815718545808326638047131526,232,17
34.046875,68.064353336193348694875202008993512,231,17
34.0625,68.095616844231810507575668986584785,234,17
34.078125,68.126880339851096924085260613923143,233,17
34.09375,68.158143823068342017908977508302675,239,17
34.109375,68.189407293900648331163010973686303,233,17
34.125,68.220670752365086947137042544030793,232,17
34.140625,68.251934198478697562656080127609799,233,17
34.15625,68.283197632258488560242477120654169,234,17
34.171875,68.314461053721437080078778475814334,232,17
34.1875,68.345724462884489091772035338021316,233,17
34.203125,68.37698785976455946592022749723507,234,17
34.21875,68.408251244378532045481430554276253,234,17
34.234375,68.439514616743259716946362352394884,234,17
34.25,68.470777976875564481314940893391845,235,17
34.265625,68.502041324792237524877483632932113,233,17
34.28125,68.533304660510039289801175735127547,232,17
34.296875,68.564567984045699544522432561477746,234,17
34.3125,68.595831295415917453945779373795985,233,17
34.328125,68.627094594637361649449868944769694,234,17
34.34375,68.658357881726670298701255493267873,234,17
34.359375,68.689621156700451175276541094367845,234,17
34.375,68.720884419575281728093508456287782,236,17
34.390625,68.752147670367709150651851707936505,234,17
34.40625,68.783410909094250450084114601585631,236,17
34.421875,68.814674135771392516017443305188534,234,17
34.4375,68.845937350415592189246758738073802,236,17
34.453125,68.877200553043276330219951192085609,234,17
34.46875,68.908463743670841887335697777688109,236,17
34.484375,68.939726922314655965054501041053744,235,17
34.5,68.970990088991055891823544913675017,234,17
34.515625,69.002253243716349287815961980534493,236,17
34.53125,69.03351638650681413248510388629766,240,17
34.546875,69.064779517378698831934404541316894,237,17
34.5625,69.096042636348222286103423640411725,236,17
34.578125,69.127305743431573955770655867380318,236,17
34.59375,69.158568838644913929373689026959559,235,17
34.609375,69.189831922004372989647292223446287,238,17
34.625,69.22109499352605268008001309138031,237,17
34.640625,69.252358053226025371189860978531331,237,17
34.65625,69.28362110112033432661965088488735,235,17
34.671875,69.314884137224993769052580873372388,237,17
34.6875,69.346147161555988945948613588587505,244,17
34.703125,69.377410174129276195102230448932186,238,17
34.71875,69.408673174960783010022125014984822,238,17
34.734375,69.439936164066408105133399982962625,238,17
34.75,69.471199141462021480802830206404821,236,17
34.765625,69.502462107163464488187752111890278,238,17
34.78125,69.533725061186549893909137845574035,238,17
34.796875,69.56498800354706194454941046656888,235,17
34.8125,69.596250934260756430975554490670672,238,17
34.828125,69.627513853343360752488074083592333,237,17
34.84375,69.65877676081057398079634920669422,236,17
34.859375,69.690039656678066923820938030141001,237,17
34.875,69.721302540961482189323371948440577,237,17
34.890625,69.752565413676434248363987561392412,238,17
34.90625,69.783828274838509498588338019554528,239,17
34.921875,69.815091124463266327342724177394265,238,17
34.9375,69.846353962566235174619384049281612,237,17
34.953125,69.877616789162918595831877123379835,240,17
34.96875,69.908879604268791324421198156250447,238,16
34.984375,69.940142407899300334293153146582984,238,16
35,69.97140520006986490208752826984919,238,16
35.015625,70.002667980795876669279580646831068,242,16
35.03125,70.033930750092699704114377917847742,239,16
35.046875,70.065193507975670563374511701072662,239,16
35.0625,70.096456254460098353981708127555531,238,16
35.078125,70.127718989561264794432856767408281,240,16
35.09375,70.15898171329442427607097739104701,240,16
35.109375,70.190244425674803924191642146368104,241,16
35.125,70.221507126717603658985368877242814,238,16
35.140625,70.25276981643799625631649946070663,241,16
35.15625,70.284032494851127408339075199664309,239,16
35.171875,70.315295161972115783950219474795019,239,16
35.1875,70.346557817816053089081536033591389,239,16
35.203125,70.377820462398004126829029476068417,244,16
35.21875,70.409083095733006857422052685600071,243,16
35.234375,70.440345717836072458031784149550461,242,16
35.25,70.471608328722185382419736317829882,241,16
35.265625,70.502870928406303420426794358191589,241,16
35.28125,70.53413351690335775730328288496044,240,16
35.296875,70.565396094228253032880556462917516,242,16
35.3125,70.596658660395867400584607920223516,242,16
35.328125,70.627921215421052586292186743516287,241,16
35.34375,70.659183759318633947029918074632771,240,16
35.359375,70.690446292103410529516911081751264,243,16
35.375,70.721708813790155128551343738095052,244,16
35.390625,70.752971324393614345241509308651859,242,16
35.40625,70.784233823928508645081808119614243,243,16
35.421875,70.815496312409532415874166466403115,241,16
35.4375,70.846758789851354025495362804169292,243,16
35.453125,70.878021256268615879510739659545796,242,16
35.46875,70.909283711675934478634778004116147,242,16
35.484375,70.940546156087900476039009138540749,243,16
35.5,70.97180858951907873450773745151469,242,16
35.515625,71.003071011984008383442045739685729,243,16
35.53125,71.034333423497202875712553103311213,243,16
35.546875,71.065595824073150044361393767747396,241,16
35.5625,71.09685821372631215915388352281463,242,16
35.578125,71.128120592471125982980338820637701,244,16
35.59375,71.159382960322002828108511927693072,243,16
35.609375,71.190645317293328612287103888474644,244,16
35.625,71.22190766339946391470081542638815,243,16
35.640625,71.253169998654744031777394282172363,242,16
35.65625,71.284432323073479032847135871294499,243,16
35.671875,71.315694636669953815655292529348708,244,16
35.6875,71.346956939458428161727845008472255,243,16
35.703125,71.378219231453136791591088288155343,244,16
35.71875,71.409481512668289419845482170529631,248,16
35.734375,71.440743783118070810094215543249173,243,16
35.75,71.472006042816640829726931612397997,244,16
35.765625,71.503268291778134504559059833443096,245,16
35.78125,71.534530530016662073327198700072613,244,16
35.796875,71.565792757546309042040991988789012,245,16
35.8125,71.597054974381136238191939501338758,245,16
35.828125,71.628317180535179864819581797426225,246,16
35.84375,71.659579376022451554435496866653173,244,16
35.859375,71.690841560856938422805545151219293,245,16
35.875,71.722103735052603122590797799587148,245,16
35.890625,71.753365898623383896847581506029728,247,16
35.90625,71.784628051583194632387071771714183,244,16
35.921875,71.815890193945924912994864909704762,247,16
35.9375,71.847152325725440072510957608965233,247,16
35.953125,71.878414446935581247770561371079914,245,16
35.96875,71.909676557590165431406177637966947,246,16
35.984375,71.940938657702985524511357939301604,247,16
36,71.972200747287810389166571904675531,246,16
36.015625,72.003462826358384900827604507664144,246,16
36.03125,72.034724894928430000576902436933503,249,16
36.046875,72.065986953011642747238288023264327,245,16
36.0625,72.097249000621696369355457690879249,248,16
36.078125,72.128511037772240317034680446704633,246,16
36.09375,72.159773064476900313652110472155365,246,16
36.109375,72.191035080749278407426126438674937,247,16
36.125,72.222297086602953022855108730569192,245,16
36.140625,72.253559082051479012021064326615473,248,16
36.15625,72.284821067108387705759507665485156,247,16
36.171875,72.316083041787186964696004399162114,246,16
36.1875,72.347345006101361230149783523248295,249,16
36.203125,72.378606960064371574904821963296009,248,16
36.21875,72.409868903689655753848804292070674,248,16
36.234375,72.441130836990628254480358853903644,250,16
36.25,72.472392759980680347284970179018446,246,16
36.265625,72.503654672673180135979966182881616,253,16
36.28125,72.534916575081472607628977263217559,248,16
36.296875,72.566178467218879682626263030312093,247,16
36.3125,72.597440349098700264551301034588031,249,16
36.328125,72.628702220734210289894030489145061,248,16
36.34375,72.65996408213866277765114262399211,247,16
36.359375,72.691225933325287878793807953040191,248,16
36.375,72.722487774307292925607229384544527,248,16
36.390625,72.753749605097862480902408760563582,248,16
36.40625,72.785011425710158387100513071116844,252,16
36.421875,72.816273236157319815190225254050026,250,16
36.4375,72.847535036452463313558463162133374,247,16
36.453125,72.878796826608682856694848954603456,250,16
36.46875,72.910058606639049893770309851188893,248,16
36.484375,72.941320376556613397090189872613727,248,16
36.5,72.972582136374399910422250882626401,248,16
36.515625,73.00384388610541359719993994273564,251,16
36.53125,73.035105625762636288601298692024982,249,16
36.546875,73.066367355359027531503889170643468,250,16
36.5625,73.097629074907524636316109216809426,250,16
36.578125,73.128890784421042724685269283395724,249,16
36.59375,73.160152483912474777082801241366853,250,16
36.609375,73.19141417339469168026696846348938,249,16
36.625,73.222675852880542274623445212816298,250,16
36.640625,73.2539375223828534013841320964315,251,16
36.65625,73.285199181914429949724573085811922,249,16
36.671875,73.316460831488054903740338350900743,253,16
36.6875,73.347722471116489389302735905564665,249,16
36.703125,73.378984100812472720794213817510824,249,16
36.71875,73.410245720588722447723813495943599,253,16
36.734375,73.441507330457934401223033335228048,249,16
36.75,73.472768930432782740422460762574157,254,16
36.765625,73.504030520525919998709529512244427,256,16
36.78125,73.535292100749977129867757727995978,250,16
36.796875,73.566553671117563554097821279377311,250,16
36.8125,73.597815231641267203920815466088904,251,16
36.828125,73.629076782333654569964057077865948,250,16
36.84375,73.660338323207270746629777575230847,251,16
36.859375,73.69159985427463947764705695897273,255,16
36.875,73.722861375548263201507346703321495,251,16
36.890625,73.754122887040623096783928939475071,253,16
36.90625,73.785384388764179127335657892391203,250,16
36.921875,73.816645880731370087395328394549622,252,16
36.9375,73.847907362954613646543015125707538,252,16
36.953125,73.879168835446306394564725057491844,252,16
36.96875,73.910430298218823886196704415975924,254,16
36.984375,73.941691751284520685755740314158467,255,16
37,73.972953194655730411655796049477239,253,16
37.015625,74.004214628344765780811317909133347,252,16
37.03125,74.035476052363918652927550178052412,254,16
37.046875,74.066737466725460074678193900749384,254,16
37.0625,74.097998871441640323770743809175,252,16
37.078125,74.129260266524688952899836693785331,253,16
37.09375,74.160521651986814833588943364573196,252,16
37.109375,74.191783027840206199920735222612906,253,16
37.125,74.22304439409703069215645534077962,252,16
37.140625,74.254305750769435400244622834693262,252,16
37.15625,74.285567097869546907219398191586381,253,16
37.171875,74.31682843540947133248893611568741,254,16
37.1875,74.348089763401294375014051343827632,252,16
37.203125,74.379351081857081356377521784303765,256,16
37.21875,74.410612390788877263744352235540771,256,16
37.234375,74.441873690208706792713320848783465,258,16
37.25,74.473134980128574390060129410883131,254,16
37.265625,74.504396260560464296372477439219118,256,16
37.28125,74.535657531516340588577379000887795,254,16
37.296875,74.566918793008147222361040092484867,254,16
37.3125,74.59818004504780807448161334508466,253,16
37.328125,74.629441287647226984975145751364255,254,16
37.34375,74.66070252081828779925503404821421,253,16
37.359375,74.691963744572854410105301328603912,255,16
37.375,74.723224958922770799568007400911457,256,16
37.390625,74.754486163879861080725104362368306,254,16
37.40625,74.785747359455929539375047805691152,255,16
37.421875,74.817008545662760675604473034360512,255,16
37.4375,74.848269722512119245255244622341038,255,16
37.453125,74.879530890015750301287186618305621,256,16
37.46875,74.910792048185379235036799662607741,256,16
37.484375,74.942053197032711817372270257327491,256,16
37.5,74.973314336569434239745076405680171,258,16
37.515625,75.00457546680721315513849281690575,255,16
37.53125,75.035836587757695718913297856436839,257,16
37.546875,75.067097699432509629550983408655768,254,16
37.5625,75.098358801843263169294767810882,258,16
37.578125,75.129619895001545244688711012363311,256,16
37.59375,75.160880978918925427015230110962101,256,16
37.609375,75.192142053606953992631312422915961,256,16
37.625,75.223403119077161963203722247493452,256,16
37.640625,75.254664175341061145843496498546222,256,16
37.65625,75.285925222410144173140023388861532,257,16
37.671875,75.317186260295884543094997370829297,258,16
37.6875,75.348447289009736658956542558239549,256,16
37.703125,75.379708308563135868953795879004199,259,16
37.71875,75.410969318967498505932240237235906,256,16
37.734375,75.442230320234221926890076995401418,258,16
37.75,75.473491312374684552415926123181714,259,16
37.765625,75.50475229540024590602814139920153,257,16
37.78125,75.536013269322246653416027094921347,256,16
37.796875,75.567274234152008641583241616700609,257,16
37.8125,75.598535189900834937893672632326919,257,16
37.828125,75.629796136580009869020067262147406,257,16
37.84375,75.661057074200799059795699972320477,257,16
37.859375,75.692318002774449471969359868614166,258,16
37.875,75.723578922312189442863938153596462,260,16
37.890625,75.754839832825228723938895577978933,259,16
37.90625,75.786100734324758519256888788272902,257,16
37.921875,75.817361626821951523854833547783179,258,16
37.9375,75.848622510327961962019681886283282,258,16
37.953125,75.879883384853925625469189315474036,260,16
37.96875,75.911144250410959911437947332510042,259,16
37.984375,75.942405107010163860668955522471659,260,16
38,75.973665954662618195311006662649617,261,16
38.015625,76.004926793379385356722157326881208,260,16
38.03125,76.036187623171509543179555586917066,263,16
38.046875,76.067448444050016747495896509892039,260,16
38.0625,76.098709256025914794542775256408605,260,16
38.078125,76.129970059110193378681206692502878,260,16
38.09375,76.161230853313824101099579540837834,261,16
38.109375,76.192491638647760507059312211842138,261,16
38.125,76.223752415122938123048476574172382,260,16
38.140625,76.255013182750274493843655045807953,260,16
38.15625,76.286273941540669219480295512277785,262,16
38.171875,76.317534691505003992131827706953322,260,16
38.1875,76.348795432654142632897803820008875,262,16
38.203125,76.380056164998931128501325237535771,260,16
38.21875,76.411316888550197667896016450387141,262,16
38.234375,76.442577603318752678782806313612492,260,16
38.25,76.473838309315388864036775981802421,261,16
38.265625,76.505099006550881238044331993290729,261,16
38.28125,76.536359695035987162950962126940822,262,16
38.296875,76.567620374781446384819830809162683,261,16
38.3125,76.598881045797981069701470005852954,262,16
38.328125,76.630141708096295839614820694110917,262,16
38.34375,76.661402361687077808439879171844692,263,16
38.359375,76.692663006580996617722201629731926,265,16
38.375,76.7239236427887044723895195794251,263,16
38.390625,76.755184270320836176380717904380639,262,16
38.40625,76.786444889188009168187426475230692,262,16
38.421875,76.817705499400823556308475450194356,263,16
38.4375,76.848966100969862154617463562628679,261,16
38.453125,76.880226693905690517643687882436744,264,16
38.46875,76.911487278218856975766682725668038,261,16
38.484375,76.942747853919892670324614577252979,261,16
38.5,76.974008421019311588636779085396638,263,16
38.515625,77.005268979527610598940445382704205,263,16
38.53125,77.03652952945526948524229218861047,265,16
38.546875,77.06779007081275098208467935012551,265,16
38.5625,77.099050603610500809226997683276854,263,16
38.578125,77.130311127858947706242339185912701,263,16
38.59375,77.161571643568503467029728903719396,265,16
38.609375,77.192832150749562974242158945387512,263,16
38.625,77.224092649412504233630664359822671,263,16
38.640625,77.255353139567688408304679808128075,262,16
38.65625,77.286613621225459852908915185773736,264,16
38.671875,77.317874094396146147716987575901152,262,16
38.6875,77.349134559090058132642046143079963,263,16
38.703125,77.380395015317489941164625808023454,263,16
38.71875,77.411655463088719034177964777771194,263,16
38.734375,77.442915902414006233751020242648176,265,16
38.75,77.474176333303595756809415790899147,265,16
38.765625,77.505436755767715248734553334263123,268,16
38.78125,77.536697169816575816881121582885083,265,16
38.796875,77.567957575460372064013232355848235,265,16
38.8125,77.599217972709282121659415264240061,265,16
38.828125,77.63047836157346768338670055702718,267,16
38.84375,77.661738742063074037994019176097147,266,16
38.859375,77.692999114188230102625148325618363,264,16
38.875,77.72425947795904845580143012236149,265,16
38.890625,77.755519833385625370374490157806148,267,16
38.90625,77.78678018047804084639918206971436,265,16
38.921875,77.818040519246358643926983490376395,267,16
38.9375,77.849300849700626315720068010914538,267,16
38.953125,77.88056117185087523988627707585517,266,16
38.96875,77.911821485707120652435214999638675,264,16
38.984375,77.943081791279361679755689576819507,270,16
39,77.974342088577581371014720040404607,267,16
39.015625,78.005602377611746730478333408076743,271,16
39.03125,78.036862658391808749754369543939779,265,16
39.046875,78.06812293092770243995751455389489,269,16
39.0625,78.099383195229346863796781425799911,267,16
39.078125,78.130643451306645167585656121168031,267,16
39.09375,78.16190369916948461317512662331659,267,16
39.109375,78.193163938827736609809811747571495,265,16
39.125,78.224424170291256745907405822357618,266,16
39.140625,78.255684393569884820761654655750206,267,16
39.15625,78.286944608673444876169077510316758,267,16
39.171875,78.318204815611745227979649119832903,267,16
39.1875,78.349465014394578497571655094699461,268,16
39.203125,78.380725205031721643250933378611212,267,16
39.21875,78.411985387532935991574713737220828,268,16
39.234375,78.443245561907967268600266580194175,268,16
39.25,78.474505728166545631058571741155803,266,16
39.265625,78.505765886318385697453217165566148,268,16
39.28125,78.537026036373186579084736784545003,270,16
39.296875,78.568286178340631911000596183049365,266,16
39.3125,78.599546312230389882871034003618244,267,16
39.328125,78.630806438052113269790966362102725,267,16
39.34375,78.662066555815439463008160889396883,271,16
39.359375,78.693326665529990500577886353164558,269,16
39.375,78.724586767205373097944243155908938,268,16
39.390625,78.755846860851178678448379350446903,267,16
39.40625,78.78710694647698340376379616091873,268,16
39.421875,78.818367024092348204258946346876635,269,16
39.4375,78.849627093706818809287328099743403,271,16
39.453125,78.880887155329925777405276515005656,269,16
39.46875,78.912147208971184526517654039895984,274,16
39.484375,78.943407254640095363951640655014815,268,16
39.5,78.974667292346143516458823909337504,268,16
39.515625,79.005927322098799160145788291335393,270,16
39.53125,79.037187343907517450333402784502526,269,16
39.546875,79.068447357781738551345004823413118,271,16
39.5625,79.099707363730887666223678236529898,271,16
39.578125,79.130967361764375066378822134330876,270,16
39.59375,79.162227351891596121162207075913166,269,16
39.609375,79.193487334121931327373714224058218,271,16
39.625,79.224747308464746338696952577794278,276,16
39.640625,79.256007274929391995064948752760348,274,16
39.65625,79.287267233525204351956103163152519,270,16
39.671875,79.318527184261504709620605844709504,270,16
39.6875,79.34978712714759964223750454606088,270,16
39.703125,79.381047062192781027002617105810167,271,16
39.71875,79.412306989406326073147479524946886,271,16
39.734375,79.443566908797497350889520538568436,270,16
39.75,79.474826820375542820313652887435557,273,16
39.765625,79.506086724149695860185470888575671,273,16
39.78125,79.537346620129175296696243304978075,270,16
39.796875,79.568606508323185432139889917385319,272,16
39.8125,79.599866388740916073522129606267774,270,16
39.828125,79.631126261391542561101987159264859,273,15
39.84375,79.662386126284225796865845428678494,270,15
39.859375,79.693645983428112272934228875003584,272,15
39.875,79.724905832832334099901503945968603,273,15
39.890625,79.756165674506009035108681156128224,271,15
39.90625,79.787425508458240510849503149691432,273,15
39.921875,79.818685334698117662510002448974282,272,15
39.9375,79.849945153234715356641712012628481,272,15
39.953125,79.881204964077094218968711151607009,272,15
39.96875,79.912464767234300662328688776678186,273,15
39.984375,79.943724562715366914548205379181661,272,15
40,79.974984350529311046252334576626032,277,15
40.015625,80.006244130685136998608864486650013,274,15
40.03125,80.037503903191834611007238626799437,272,15
40.046875,80.06876366805837964867241547350304,272,15
40.0625,80.10002342529373383021382525155298,272,15
40.078125,80.131283174906844855109601965303662,276,15
40.09375,80.162542916906646431126268124686855,273,15
40.109375,80.193802651302058301674049062994476,275,15
40.125,80.225062378101986273097993189195225,274,15
40.140625,80.256322097315322241905073965319579,276,15
40.15625,80.287581808950944221927448849162048,275,15
40.171875,80.31884151301771637142204989420226,278,15
40.1875,80.350101209524489020106680152229967,273,15
40.203125,80.381360898480098696132789479665676,273,15
40.21875,80.412620579893368152995102805991057,274,15
40.234375,80.443880253773106396378273382033758,275,15
40.25,80.475139920128108710940732987082647,274,15
40.265625,80.506399578967156687035910536934041,273,15
40.28125,80.537659230299018247370989999980066,276,15
40.296875,80.568918874132447673603377995339343,275,15
40.3125,80.600178510476185632875050915790543,277,15
40.328125,80.631438139338959204284950888893551,278,15
40.34375,80.662697760729481905299599362163907,274,15
40.359375,80.693957374656453718102096572496477,277,15
40.375,80.725216981128561115879674636206852,280,15
40.390625,80.756476580154477089049971474066536,278,15
40.40625,80.787736171742861171426192265543425,275,15
40.421875,80.818995755902359466321324608115356,276,15
40.4375,80.850255332641604672591573040994397,276,15
40.453125,80.881514901969216110619178077876184,274,15
40.46875,80.912774463893799748234784380404773,275,15
40.484375,80.944034018423948226579522192912325,275,15
40.5,80.975293565568240885906965649647467,275,15
40.515625,81.006553105335243791325131058139362,278,15
40.53125,81.037812637733509758478677756549632,276,15
40.546875,81.069072162771578379171473638834266,278,15
40.5625,81.100331680457976046929686939265806,276,15
40.578125,81.131591190801215982505565367345513,278,15
40.59375,81.162850693809798259322063185359172,278,15
40.609375,81.194110189492209828858476323791875,275,15
40.625,81.22536967785692454597724513450986,277,15
40.640625,81.256629158912403194192083888034495,280,15
40.65625,81.287888632667093510877595629368218,278,15
40.671875,81.319148099129430212420530516677951,276,15
40.6875,81.350407558307835019312845278691569,277,15
40.703125,81.381667010210716681186720939910965,277,15
40.71875,81.412926454846471001791695477684378,277,15
40.734375,81.444185892223480863914067591804539,277,15
40.75,81.475445322350116254238727285601281,276,15
40.765625,81.506704745234734288153568477471112,276,15
40.78125,81.537964160885679234496638383425355,280,15
40.796875,81.569223569311282540246177934536474,278,15
40.8125,81.600482970519862855153707018112698,277,15
40.828125,81.631742364519726056320307858027631,281,15
40.84375,81.663001751319165272716259377867907,280,15
40.859375,81.694261130926460909644174920431807,280,15
40.875,81.725520503349880673145795228608724,277,15
40.890625,81.756779868597679594352588125787323,280,15
40.90625,81.788039226678100053780305868672826,278,15
40.921875,81.819298577599371805567650681734966,279,15
40.9375,81.850557921369712001659198520451523,281,15
40.953125,81.881817257997325215932730650051894,280,15
40.96875,81.913076587490403468271122167594715,279,15
40.984375,81.944335909857126248578936137927003,278,15
41,81.975595225105660540743871558363591,280,15
41.015625,82.006854533244160846543212912788749,278,15
41.03125,82.038113834280769209495428623310721,279,15
41.046875,82.069373128223615238657065256588541,279,15
41.0625,82.100632415080816132365083892492914,283,15
41.078125,82.131891694860476701924784614853194,282,15
41.09375,82.163150967570689395243464637674686,281,15
41.109375,82.19441023321953432040995513537866,281,15
41.125,82.22566949181507926922018140231585,280,15
41.140625,82.256928743365379740648890525026794,279,15
41.15625,82.288187987878478964267690310463523,282,15
41.171875,82.319447225362407923609542774640837,285,15
41.1875,82.350706455825185379479855058946112,282,15
41.203125,82.381965679274817893214310205598361,283,15
41.21875,82.413224895719299849883579789504511,280,15
41.234375,82.444484105166613481445059971007791,281,15
41.25,82.475743307624728889841772102754093,280,15
41.265625,82.507002503101604070048568594111492,283,15
41.28125,82.538261691605184933065784308260231,280,15
41.296875,82.56952087314340532886047334021965,280,15
41.3125,82.600780047724187069255370598689353,282,15
41.328125,82.632039215355439950765717190648638,281,15
41.34375,82.66329837604506177738408818517541,284,15
41.359375,82.694557529800938383313360911907993,282,15
41.375,82.725816676630943655647961529974774,282,15
41.390625,82.757075816542939557003527185052222,281,15
41.40625,82.788334949544776148095120655475895,281,15
41.421875,82.819594075644291610264133973016234,284,15
41.4375,82.850853194849312267954017090035839,284,15
41.453125,82.882112307167652611134967252262162,283,15
41.46875,82.913371412607115317677714325333704,283,15
41.484375,82.944630511175491275676536913603665,282,15
41.5,82.975889602880559605721643701407117,281,15
41.515625,83.007148687730087683121054040110975,284,15
41.53125,83.038407765731831160072111398764987,283,15
41.546875,83.069666836893533987782762892051436,281,15
41.5625,83.100925901222928438542737696486035,284,15
41.578125,83.132184958727735127744756764447364,283,15
41.59375,83.163444009415663035855905845601994,283,15
41.609375,83.194703053294409530339303426642014,285,15
41.625,83.225962090371660387526194802955819,284,15
41.640625,83.257221120655089814438603099906758,285,15
41.65625,83.288480144152360470562667666792285,285,15
41.671875,83.319739160871123489572799873293747,283,15
41.6875,83.350998170819018501006785946298649,283,15
41.703125,83.382257174003673651891966094378221,284,15
41.71875,83.413516170432705628322618777928371,284,15
41.734375,83.444775160113719676988678595026575,286,15
41.75,83.476034143054309626655915866416063,287,15
41.765625,83.507293119262057909597705617696774,286,15
41.78125,83.538552088744535582978513272775084,286,15
41.796875,83.569811051509302350189223989896372,285,15
41.8125,83.60107000756390658213444219015115,282,15
41.828125,83.632328956915885338471887448201876,289,15
41.84375,83.663587899572764388804012536118943,287,15
41.859375,83.694846835542058233821969033635675,284,15
41.875,83.726105764831270126402045541828901,284,15
41.890625,83.757364687447892092654703162198777,289,15
41.90625,83.788623603399404952926332529354468,286,15
41.921875,83.819882512693278342753856313006105,284,15
41.9375,83.851141415336970733772300733713554,286,15
41.953125,83.882400311337929454575459266844159,285,15
41.96875,83.913659200703590711529771340440115,286,15
41.984375,83.944918083441379609541538465186744,286,15
42,83.976176959558710172777599868401199,290,15
